id,title,overview,genres,keywords,release_date,vote_average,vote_count,popularity,poster_path,original_language
75656,Now You See Me,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]","[{""id"": 242, ""name"": ""new york city""}, {""id"": 90, ""name"": ""paris, france""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 974, ""name"": ""bank""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 1953, ""name"": ""vault""}, {""id"": 2411, ""name"": ""new orleans, louisiana""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 10594, ""name"": ""money""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 14570, ""name"": ""las vegas""}, {""id"": 200234, ""name"": ""shocking""}, {""id"": 236458, ""name"": ""magician""}, {""id"": 256330, ""name"": ""mischievous""}, {""id"": 314730, ""name"": ""suspenseful""}, {""id"": 325775, ""name"": ""awestruck""}, {""id"": 325811, ""name"": ""excited""}, {""id"": 350505, ""name"": ""elaborate deception""}]",2013-05-29,7.332,16480,13.711,/tWsNYbrqy1p1w6K9zRk0mSchztT.jpg,en
812,Aladdin,"In the boorish city of Agrabah, kind-hearted street urchin Aladdin and Princess Jasmine fall in love, although she can only marry a prince. He and power-hungry Grand Vizier Jafar vie for a magic lamp that can fulfill their wishes.","[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]","[{""id"": 7376, ""name"": ""princess""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 4809, ""name"": ""tiger""}, {""id"": 6513, ""name"": ""cartoon""}, {""id"": 3289, ""name"": ""villain""}, {""id"": 3478, ""name"": ""parrot""}, {""id"": 4892, ""name"": ""sultan""}, {""id"": 4895, ""name"": ""flying carpet""}, {""id"": 4896, ""name"": ""wish""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 9673, ""name"": ""love""}, {""id"": 15149, ""name"": ""monkey""}, {""id"": 173259, ""name"": ""arab""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 190536, ""name"": ""genie""}, {""id"": 191012, ""name"": ""arabian nights""}, {""id"": 234183, ""name"": ""animal sidekick""}, {""id"": 239734, ""name"": ""magic lamp""}, {""id"": 269233, ""name"": ""good versus evil""}, {""id"": 325856, ""name"": ""vibrant""}]",1992-11-25,7.655,11835,13.6923,/eLFfl7vS8dkeG1hKp5mwbm37V83.jpg,en
345887,The Equalizer 2,"Robert McCall, who serves an unflinching justice for the exploited and oppressed, embarks on a relentless, globe-trotting quest for vengeance when his former partner is murdered.","[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]","[{""id"": 2231, ""name"": ""drug dealer""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 591, ""name"": ""central intelligence agency (cia)""}, {""id"": 570, ""name"": ""rape""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 2215, ""name"": ""hurricane""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10726, ""name"": ""gang""}, {""id"": 14546, ""name"": ""massacre""}, {""id"": 221233, ""name"": ""elite forces""}, {""id"": 266013, ""name"": ""vigilante justice""}]",2018-07-19,6.783,5822,12.0598,/cQvc9N6JiMVKqol3wcYrGshsIdZ.jpg,en
206647,Spectre,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.","[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 818, ""name"": ""based on novel or book""}, {""id"": 470, ""name"": ""spy""}, {""id"": 4289, ""name"": ""secret agent""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 14555, ""name"": ""mi6""}, {""id"": 156095, ""name"": ""british secret service""}, {""id"": 158431, ""name"": ""united kingdom""}]",2015-10-26,6.567,11055,13.0358,/zj8ongFhtWNsVlfjOGo8pSr7PQg.jpg,en
37724,Skyfall,"When Bond's latest assignment goes gravely wrong, agents around the world are exposed and MI6 headquarters is attacked. While M faces challenges to her authority and position from Gareth Mallory, the new Chairman of the Intelligence and Security Committee, it's up to Bond, aided only by field agent Eve, to locate the mastermind behind the attack.","[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 470, ""name"": ""spy""}, {""id"": 4289, ""name"": ""secret agent""}, {""id"": 9740, ""name"": ""sociopath""}, {""id"": 11147, ""name"": ""police impersonator""}, {""id"": 14555, ""name"": ""mi6""}, {""id"": 15127, ""name"": ""killer""}, {""id"": 15478, ""name"": ""art gallery""}, {""id"": 156095, ""name"": ""british secret service""}, {""id"": 159932, ""name"": ""uzi""}, {""id"": 163841, ""name"": ""booby trap""}, {""id"": 185077, ""name"": ""macao""}, {""id"": 191329, ""name"": ""komodo dragon""}, {""id"": 194034, ""name"": ""globetrotting""}, {""id"": 321464, ""name"": ""intense""}, {""id"": 325856, ""name"": ""vibrant""}]",2012-10-24,7.256,15894,13.7827,/d0IVecFQvsGdSbnMAHqiYsNYaJT.jpg,en
98566,Teenage Mutant Ninja Turtles,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.","[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]","[{""id"": 242, ""name"": ""new york city""}, {""id"": 4580, ""name"": ""van""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 1701, ""name"": ""hero""}, {""id"": 1706, ""name"": ""experiment""}, {""id"": 2766, ""name"": ""mutation""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 6362, ""name"": ""turtle""}, {""id"": 9717, ""name"": ""based on comic""}, {""id"": 10278, ""name"": ""ninja""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 13015, ""name"": ""terrorism""}, {""id"": 41412, ""name"": ""sewer""}, {""id"": 161184, ""name"": ""reboot""}]",2014-08-07,5.925,7088,12.4938,/azL2ThbJMIkts3ZMt3j1YgBUeDB.jpg,en
447332,A Quiet Place,A family is forced to live in silence while hiding from creatures that hunt by sound.,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]","[{""id"": 3725, ""name"": ""pregnancy""}, {""id"": 2407, ""name"": ""fireworks""}, {""id"": 1643, ""name"": ""deaf""}, {""id"": 4458, ""name"": ""post-apocalyptic future""}, {""id"": 4862, ""name"": ""alien life-form""}, {""id"": 10656, ""name"": ""child in peril""}, {""id"": 13031, ""name"": ""creature""}, {""id"": 14909, ""name"": ""alien invasion""}, {""id"": 15025, ""name"": ""parenting""}, {""id"": 50009, ""name"": ""survival horror""}, {""id"": 186497, ""name"": ""human vs alien""}, {""id"": 188953, ""name"": ""sign languages""}]",2018-04-03,7.393,15081,12.5313,/nAU74GmpUk7t5iklEp3bufwDq4n.jpg,en
10674,Mulan,"To save her father from certain death in the army, a young woman secretly enlists in his place and becomes one of China's greatest heroines in the process.","[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]","[{""id"": 7376, ""name"": ""princess""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 478, ""name"": ""china""}, {""id"": 2156, ""name"": ""homeland""}, {""id"": 3289, ""name"": ""villain""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 4411, ""name"": ""sexism""}, {""id"": 4613, ""name"": ""training""}, {""id"": 5719, ""name"": ""cricket""}, {""id"": 11322, ""name"": ""female protagonist""}, {""id"": 12554, ""name"": ""dragon""}, {""id"": 14988, ""name"": ""east asian lead""}, {""id"": 33482, ""name"": ""war hero""}, {""id"": 41011, ""name"": ""based on song, poem or rhyme""}, {""id"": 157904, ""name"": ""luck""}, {""id"": 163403, ""name"": ""great wall of china""}, {""id"": 174523, ""name"": ""gender disguise""}, {""id"": 179411, ""name"": ""based on fairy tale""}, {""id"": 229607, ""name"": ""female warrior""}, {""id"": 234662, ""name"": ""hand drawn animation""}, {""id"": 240303, ""name"": ""father daughter relationship""}, {""id"": 247799, ""name"": ""action comedy""}, {""id"": 252577, ""name"": ""woman disguised as man""}, {""id"": 325781, ""name"": ""celebratory""}, {""id"": 325832, ""name"": ""joyful""}]",1998-06-18,7.903,10266,13.0247,/jAbexAtB0aSfP5Ay4TpWHARyVnG.jpg,en
126889,Alien: Covenant,"The crew of the colony ship Covenant, bound for a remote planet on the far side of the galaxy, discovers what they think is an uncharted paradise but is actually a dark, dangerous world.","[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]","[{""id"": 803, ""name"": ""android""}, {""id"": 1612, ""name"": ""spacecraft""}, {""id"": 1706, ""name"": ""experiment""}, {""id"": 3801, ""name"": ""space travel""}, {""id"": 4884, ""name"": ""infection""}, {""id"": 5721, ""name"": ""engineer""}, {""id"": 4862, ""name"": ""alien life-form""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 9882, ""name"": ""space""}, {""id"": 13031, ""name"": ""creature""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 14900, ""name"": ""genocide""}, {""id"": 163402, ""name"": ""creation""}, {""id"": 201456, ""name"": ""paranoid""}, {""id"": 208580, ""name"": ""acid""}, {""id"": 231277, ""name"": ""alien technology""}, {""id"": 233300, ""name"": ""genetic mutation""}, {""id"": 314730, ""name"": ""suspenseful""}, {""id"": 323910, ""name"": ""sci-fi horror""}, {""id"": 350313, ""name"": ""science fiction horror""}]",2017-05-09,6.169,9236,12.7446,/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg,en
9806,The Incredibles,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.","[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]","[{""id"": 1701, ""name"": ""hero""}, {""id"": 1308, ""name"": ""secret identity""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 3289, ""name"": ""villain""}, {""id"": 10235, ""name"": ""family relationships""}, {""id"": 33637, ""name"": ""super power""}, {""id"": 194404, ""name"": ""supervillain""}, {""id"": 208611, ""name"": ""1950s""}, {""id"": 208992, ""name"": ""1960s""}, {""id"": 325811, ""name"": ""excited""}]",2004-11-05,7.719,18614,12.8534,/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg,en
519465,Queen of Hearts,"Anne, a brilliant and dedicated advocacy lawyer specialising in society’s most vulnerable, children and young adults, lives what appears to be the picture-perfect life with her doctor-husband, Peter, and their twin daughters. When her estranged teenage stepson, Gustav, moves in with them, Anne’s escalating desire leads her down a dangerous rabbit hole which, once exposed, unleashes a sequence of events destined to destroy her world.","[{""id"": 18, ""name"": ""Drama""}]","[{""id"": 10909, ""name"": ""lawyer""}, {""id"": 33841, ""name"": ""incest""}, {""id"": 157799, ""name"": ""older woman younger man relationship""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 207767, ""name"": ""erotic thriller""}, {""id"": 230960, ""name"": ""unfaithful wife""}, {""id"": 282667, ""name"": ""age-gap relationship""}, {""id"": 292860, ""name"": ""stepmother stepson relationship""}, {""id"": 350361, ""name"": ""stepmother stepson incest""}, {""id"": 350362, ""name"": ""stepmother stepson sex""}]",2019-03-27,6.904,359,13.2467,/dfFVDIgovEfQZn53VRKLV2JQnRJ.jpg,da
141052,Justice League,"Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.","[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]","[{""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic""}, {""id"": 33637, ""name"": ""super power""}, {""id"": 155030, ""name"": ""superhero team""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 229266, ""name"": ""dc extended universe (dceu)""}]",2017-11-15,6.07,13499,12.3143,/eifGNCSDuxJeS1loAXil5bIGgvC.jpg,en
1090983,The Beldham,"At the edge of postpartum psychosis, new mother Harper moves in with her own mother at their family's rural farmhouse. Soon she finds herself hunted by a threatening monster who has designs on her child.","[{""id"": 27, ""name"": ""Horror""}]",[],2025-11-07,5.5,36,13.2173,/suY2CNfGwq3kccMZuMA1sXAcNXm.jpg,en
1357633,Solo Leveling -ReAwakening-,"Over a decade after 'gates' connecting worlds appeared, awakening 'hunters' with superpowers, weakest hunter Sung Jinwoo encounters a double dungeon and accepts a mysterious quest, becoming the only one able to level up, changing his fate. A catch-up recap of the first season coupled with an exclusive sneak peek of the first two episodes of the highly anticipated second season in one momentous theatrical fan experience.","[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}]","[{""id"": 818, ""name"": ""based on novel or book""}, {""id"": 9717, ""name"": ""based on comic""}, {""id"": 12197, ""name"": ""compilation""}, {""id"": 194008, ""name"": ""edited from tv series""}, {""id"": 210024, ""name"": ""anime""}, {""id"": 288474, ""name"": ""based on webcomic or webtoon""}, {""id"": 364081, ""name"": ""dungeon crawling""}, {""id"": 364185, ""name"": ""modern dungeon""}]",2024-11-26,7.076,255,12.5729,/dblIFen0bNZAq8icJXHwrjfymDW.jpg,ja
166426,Pirates of the Caribbean: Dead Men Tell No Tales,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.","[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]","[{""id"": 11088, ""name"": ""treasure map""}, {""id"": 9854, ""name"": ""artifact""}, {""id"": 12988, ""name"": ""pirate""}, {""id"": 157186, ""name"": ""swashbuckler""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 167861, ""name"": ""caribbean sea""}, {""id"": 238247, ""name"": ""trident""}, {""id"": 299841, ""name"": ""treasure hunting""}]",2017-05-23,6.653,12617,13.0397,/6lAPOAFYFWIO3SQRemEY2wInQMC.jpg,en
37799,The Social Network,"In 2003, Harvard undergrad and computer programmer Mark Zuckerberg begins work on a new concept that eventually turns into the global social network known as Facebook. Six years later, Mark is one of the youngest billionaires ever, but his unprecedented success leads to both personal and legal complications when he ends up on the receiving end of two lawsuits, one involving his former friend.","[{""id"": 18, ""name"": ""Drama""}]","[{""id"": 2157, ""name"": ""hacker""}, {""id"": 818, ""name"": ""based on novel or book""}, {""id"": 1680, ""name"": ""boston, massachusetts""}, {""id"": 1595, ""name"": ""ex-girlfriend""}, {""id"": 2463, ""name"": ""harvard university""}, {""id"": 5857, ""name"": ""narcissism""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 12361, ""name"": ""hacking""}, {""id"": 12995, ""name"": ""historical fiction""}, {""id"": 15016, ""name"": ""twins""}, {""id"": 33456, ""name"": ""double cross""}, {""id"": 162749, ""name"": ""creator""}, {""id"": 170209, ""name"": ""frat party""}, {""id"": 171063, ""name"": ""social network""}, {""id"": 171065, ""name"": ""deposition""}, {""id"": 171067, ""name"": ""intellectual property""}, {""id"": 171068, ""name"": ""entrepreneur""}, {""id"": 171070, ""name"": ""arrogance""}, {""id"": 176834, ""name"": ""social media""}, {""id"": 178895, ""name"": ""questioning""}, {""id"": 197056, ""name"": ""meditative""}, {""id"": 220076, ""name"": ""young entrepreneur""}, {""id"": 220831, ""name"": ""facebook""}, {""id"": 222517, ""name"": ""legal drama""}, {""id"": 325766, ""name"": ""antagonistic""}, {""id"": 325780, ""name"": ""callous""}, {""id"": 325791, ""name"": ""defiant""}, {""id"": 325819, ""name"": ""frustrated""}, {""id"": 325857, ""name"": ""wry""}]",2010-10-01,7.371,12901,13.0355,/n0ybibhJtQ5icDqTp8eRytcIHJx.jpg,en
337339,The Fate of the Furious,"When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before.","[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 242, ""name"": ""new york city""}, {""id"": 339, ""name"": ""submarine""}, {""id"": 11107, ""name"": ""rescue mission""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9666, ""name"": ""street race""}, {""id"": 10085, ""name"": ""betrayal""}, {""id"": 18023, ""name"": ""criminal mastermind""}, {""id"": 155755, ""name"": ""mysterious woman""}, {""id"": 286354, ""name"": ""cars""}, {""id"": 325778, ""name"": ""bold""}]",2017-04-12,6.857,10689,13.1093,/dImWM7GJqryWJO9LHa3XQ8DD5NH.jpg,en
